issue_date,issue_time,issue_timestamp,target_timestamp,lead_minutes,pv_forecast_kw,anchor_pv_actual_kw
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:00:00,180,3365.5312,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:10:00,190,3055.311933,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:20:00,200,2745.092667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:30:00,210,2434.8734,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:40:00,220,2124.654133,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 15:50:00,230,1814.434867,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:00:00,240,1504.2156,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:10:00,250,1253.990033,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:20:00,260,1003.764467,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:30:00,270,753.5389,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:40:00,280,503.3133333,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 16:50:00,290,253.0877667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:00:00,300,2.8622,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:10:00,310,2.385166667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:20:00,320,1.908133333,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:30:00,330,1.4311,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:40:00,340,0.9540666667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 17:50:00,350,0.4770333333,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:00:00,360,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:10:00,370,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:20:00,380,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:30:00,390,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:40:00,400,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 18:50:00,410,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:00:00,420,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:10:00,430,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:20:00,440,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:30:00,450,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:40:00,460,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 19:50:00,470,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:00:00,480,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:10:00,490,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:20:00,500,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:30:00,510,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:40:00,520,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 20:50:00,530,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:00:00,540,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:10:00,550,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:20:00,560,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:30:00,570,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:40:00,580,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 21:50:00,590,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:00:00,600,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:10:00,610,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:20:00,620,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:30:00,630,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:40:00,640,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 22:50:00,650,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:00:00,660,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:10:00,670,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:20:00,680,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:30:00,690,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:40:00,700,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-01 23:50:00,710,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:00:00,720,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:10:00,730,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:20:00,740,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:30:00,750,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:40:00,760,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 00:50:00,770,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:00:00,780,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:10:00,790,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:20:00,800,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:30:00,810,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:40:00,820,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 01:50:00,830,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:00:00,840,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:10:00,850,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:20:00,860,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:30:00,870,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:40:00,880,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 02:50:00,890,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:00:00,900,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:10:00,910,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:20:00,920,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:30:00,930,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:40:00,940,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 03:50:00,950,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:00:00,960,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:10:00,970,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:20:00,980,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:30:00,990,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:40:00,1000,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 04:50:00,1010,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:00:00,1020,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:10:00,1030,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:20:00,1040,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:30:00,1050,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:40:00,1060,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 05:50:00,1070,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:00:00,1080,0,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:10:00,1090,1.145133333,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:20:00,1100,2.290266667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:30:00,1110,3.4354,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:40:00,1120,4.580533333,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 06:50:00,1130,5.725666667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:00:00,1140,6.8708,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:10:00,1150,310.3879833,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:20:00,1160,613.9051667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:30:00,1170,917.42235,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:40:00,1180,1220.939533,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 07:50:00,1190,1524.456717,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:00:00,1200,1827.9739,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:10:00,1210,2057.8288,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:20:00,1220,2287.6837,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:30:00,1230,2517.5386,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:40:00,1240,2747.3935,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 08:50:00,1250,2977.2484,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:00:00,1260,3207.1033,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:10:00,1270,3433.438483,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:20:00,1280,3659.773667,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:30:00,1290,3886.10885,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:40:00,1300,4112.444033,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 09:50:00,1310,4338.779217,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:00:00,1320,4565.1144,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:10:00,1330,4811.062,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:20:00,1340,5057.0096,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:30:00,1350,5302.9572,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:40:00,1360,5548.9048,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 10:50:00,1370,5794.8524,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:00:00,1380,6040.8,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:10:00,1390,6090.51875,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:20:00,1400,6140.2375,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:30:00,1410,6189.95625,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:40:00,1420,6239.675,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 11:50:00,1430,6289.39375,5331.7125
2025-01-01,12:00,2025-01-01 12:00:00,2025-01-02 12:00:00,1440,6339.1125,5331.7125
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 18:10:00,10,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 18:20:00,20,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 18:30:00,30,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 18:40:00,40,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 18:50:00,50,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:00:00,60,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:10:00,70,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:20:00,80,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:30:00,90,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:40:00,100,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 19:50:00,110,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:00:00,120,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:10:00,130,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:20:00,140,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:30:00,150,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:40:00,160,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 20:50:00,170,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:00:00,180,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:10:00,190,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:20:00,200,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:30:00,210,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:40:00,220,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 21:50:00,230,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:00:00,240,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:10:00,250,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:20:00,260,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:30:00,270,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:40:00,280,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 22:50:00,290,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:00:00,300,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:10:00,310,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:20:00,320,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:30:00,330,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:40:00,340,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-01 23:50:00,350,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:00:00,360,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:10:00,370,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:20:00,380,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:30:00,390,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:40:00,400,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 00:50:00,410,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:00:00,420,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:10:00,430,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:20:00,440,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:30:00,450,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:40:00,460,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 01:50:00,470,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:00:00,480,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:10:00,490,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:20:00,500,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:30:00,510,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:40:00,520,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 02:50:00,530,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:00:00,540,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:10:00,550,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:20:00,560,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:30:00,570,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:40:00,580,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 03:50:00,590,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:00:00,600,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:10:00,610,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:20:00,620,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:30:00,630,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:40:00,640,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 04:50:00,650,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:00:00,660,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:10:00,670,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:20:00,680,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:30:00,690,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:40:00,700,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 05:50:00,710,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:00:00,720,0,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:10:00,730,0.9192166667,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:20:00,740,1.838433333,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:30:00,750,2.75765,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:40:00,760,3.676866667,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 06:50:00,770,4.596083333,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:00:00,780,5.5153,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:10:00,790,209.18685,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:20:00,800,412.8584,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:30:00,810,616.52995,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:40:00,820,820.2015,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 07:50:00,830,1023.87305,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:00:00,840,1227.5446,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:10:00,850,1414.7007,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:20:00,860,1601.8568,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:30:00,870,1789.0129,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:40:00,880,1976.169,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 08:50:00,890,2163.3251,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:00:00,900,2350.4812,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:10:00,910,2599.6141,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:20:00,920,2848.747,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:30:00,930,3097.8799,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:40:00,940,3347.0128,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 09:50:00,950,3596.1457,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:00:00,960,3845.2786,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:10:00,970,4006.95295,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:20:00,980,4168.6273,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:30:00,990,4330.30165,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:40:00,1000,4491.976,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 10:50:00,1010,4653.65035,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:00:00,1020,4815.3247,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:10:00,1030,4693.90585,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:20:00,1040,4572.487,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:30:00,1050,4451.06815,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:40:00,1060,4329.6493,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 11:50:00,1070,4208.23045,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:00:00,1080,4086.8116,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:10:00,1090,4110.4659,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:20:00,1100,4134.1202,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:30:00,1110,4157.7745,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:40:00,1120,4181.4288,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 12:50:00,1130,4205.0831,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:00:00,1140,4228.7374,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:10:00,1150,4157.164133,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:20:00,1160,4085.590867,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:30:00,1170,4014.0176,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:40:00,1180,3942.444333,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 13:50:00,1190,3870.871067,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:00:00,1200,3799.2978,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:10:00,1210,3578.152917,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:20:00,1220,3357.008033,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:30:00,1230,3135.86315,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:40:00,1240,2914.718267,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 14:50:00,1250,2693.573383,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:00:00,1260,2472.4285,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:10:00,1270,2257.35905,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:20:00,1280,2042.2896,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:30:00,1290,1827.22015,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:40:00,1300,1612.1507,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 15:50:00,1310,1397.08125,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:00:00,1320,1182.0118,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:10:00,1330,985.8583333,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:20:00,1340,789.7048667,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:30:00,1350,593.5514,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:40:00,1360,397.3979333,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 16:50:00,1370,201.2444667,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:00:00,1380,5.091,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:10:00,1390,4.2425,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:20:00,1400,3.394,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:30:00,1410,2.5455,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:40:00,1420,1.697,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 17:50:00,1430,0.8485,0
2025-01-01,18:00,2025-01-01 18:00:00,2025-01-02 18:00:00,1440,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 00:10:00,10,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 00:20:00,20,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 00:30:00,30,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 00:40:00,40,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 00:50:00,50,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:00:00,60,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:10:00,70,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:20:00,80,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:30:00,90,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:40:00,100,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 01:50:00,110,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:00:00,120,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:10:00,130,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:20:00,140,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:30:00,150,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:40:00,160,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 02:50:00,170,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:00:00,180,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:10:00,190,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:20:00,200,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:30:00,210,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:40:00,220,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 03:50:00,230,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 04:00:00,240,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 04:10:00,250,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 04:20:00,260,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 04:30:00,270,0,0
2025-01-02,00:00,2025-01-02 00:00:00,2025-01-02 04:40:00,280,0,0
